Symbol,Sector,Current Price
BEES4,Financial Services,9.420000076293944
BGIP4,Financial Services,21.600000381469727
BMEB3,Financial Services,13.609999656677246
BMEB4,Financial Services,12.850000381469728
BMIN3,Financial Services,23.920000076293945
BMIN4,Financial Services,15.699999809265137
BMKS3,Consumer Cyclical,304.0
BNBR3,Financial Services,92.0999984741211
BOBR4,Consumer Defensive,1.7000000476837158
BRIV3,Financial Services,10.550000190734863
BRIV4,Financial Services,10.520000457763672
BSLI4,Financial Services,11.300000190734863
CBEE3,Utilities,15.0
CEEB3,Utilities,36.5
CEEB5,Utilities,42.060001373291016
CGAS3,Utilities,126.04000091552734
CRIV3,Financial Services,5.699999809265137
CRPG5,Basic Materials,41.29999923706055
CRPG6,Basic Materials,40.5
CSRN3,Utilities,27.09000015258789
CTKA4,Consumer Cyclical,16.5
CTNM3,Consumer Cyclical,8.800000190734863
CTSA3,Consumer Cyclical,2.2799999713897705
CTSA4,Consumer Cyclical,1.5499999523162842
DOHL4,Consumer Cyclical,5.650000095367432
DTCY3,Communication Services,5.059999942779541
EALT4,Industrials,8.0
EKTR4,Utilities,39.2400016784668
EMAE4,Utilities,58.93999862670898
ENGI3,Utilities,16.229999542236328
ENMT3,Utilities,61.9900016784668
ESTR4,Consumer Cyclical,6.0
FESA3,Basic Materials,63.0
HAGA4,Industrials,1.2200000286102295
HBTS5,Real Estate,52.0
HETA4,Consumer Defensive,5.989999771118164
HOOT4,Consumer Cyclical,2.650000095367432
JOPA3,Consumer Defensive,21.0
JOPA4,Consumer Defensive,33.79999923706055
KLBN3,Basic Materials,4.409999847412109
MNDL3,Consumer Defensive,47.0
MNPR3,Consumer Defensive,17.0
MTSA4,Industrials,45.88999938964844
MWET4,Consumer Cyclical,8.020000457763672
PEAB4,Financial Services,74.0
PNVL3,Healthcare,10.960000038146973
RANI3,Consumer Cyclical,10.6899995803833
RCSL3,Industrials,1.590000033378601
REDE3,Utilities,5.730000019073486
RPAD5,Industrials,7.739999771118164
RPAD6,Industrials,7.699999809265137
WLMM3,Consumer Cyclical,27.96999931335449
WLMM4,Consumer Cyclical,36.68000030517578
SLED3,Consumer Cyclical,3.2100000381469727
SOND5,Industrials,55.0
SOND6,Industrials,54.20000076293945
TELB3,Communication Services,16.0
TRPL3,Utilities,32.040000915527344
UNIP5,Basic Materials,79.98999786376953
USIM6,Basic Materials,16.309999465942383
VULC3,Consumer Cyclical,20.1299991607666
WHRL4,Consumer Cyclical,4.159999847412109
ANCR11B,Financial,3465.989990234375
BBFI11B,Real Estate,901.8800048828124
CEOC11,Financial,45.02999877929688
CXCE11B,Financial,42.40999984741211
DRIT11B,Financial,83.30000305175781
EDFO11B,Real Estate,229.97999572753903
FAED11,Financial,145.39999389648438
FAMB11B,Real Estate,999.489990234375
FCFL11,Financial,116.4800033569336
FIIP11B,Real Estate,167.5
ARNC34,Industrials,217.7700042724609
ABBV34,Healthcare,43.31999969482422
BBYY34,Consumer Cyclical,327.0799865722656
BCRI11,Real Estate,67.63999938964844
BIIB34,Healthcare,199.0
BLAK34,Financial Services,48.400001525878906
COWC34,Consumer Defensive,69.6500015258789
CTSH34,Technology,323.20001220703125
CVSH34,Healthcare,34.5
CXRI11,Financial,77.94999694824219
DEAI34,Industrials,160.14999389648438
FSLR34,Technology,358.0
GILD34,Healthcare,201.6000061035156
GOGL34,Communication Services,53.2599983215332
GOGL35,Communication Services,53.380001068115234
GPSI34,Consumer Cyclical,68.0999984741211
MACY34,Consumer Cyclical,61.2599983215332
MDTC34,Healthcare,177.3000030517578
RIGG34,Energy,33.81999969482422
ROST34,Consumer Cyclical,297.29998779296875
SCHW34,Financial Services,33.720001220703125
SSFO34,Technology,46.0
TMOS34,Healthcare,46.4900016784668
USSX34,Basic Materials,169.02999877929688
VLOE34,Energy,310.0799865722656
AALR3,Healthcare,10.0600004196167
AFLT3,Utilities,7.800000190734863
BGIP3,Financial Services,27.059999465942383
BNFS11,Financial,122.41000366210938
CBOP11,Financial,31.690000534057617
CEBR3,Utilities,14.699999809265137
CEDO3,Consumer Cyclical,17.0
FIIB11,Financial,515.030029296875
FIVN11,Financial,3.5
FMOF11,Financial,55.0
FNOR11,Financial,0.75
GPAR3,Utilities,50.0
MAPT3,Financial Services,30.049999237060547
MMXM11,Basic Materials,2.0999999046325684
PABY11,Real Estate,20.239999771118164
PATI4,Basic Materials,33.0
PORD11,Real Estate,89.0
RPAD3,Industrials,7.789999961853027
SCPF11,Financial,4.929999828338623
AIGB34,Financial Services,313.1000061035156
DUKB34,Utilities,436.4800109863281
MOVI3,Industrials,9.56999969482422
BPAC11,Financial Services,32.25
PPLA11,Financial Services,3.700000047683716
AALL34,Industrials,56.79999923706055
GMCO34,Consumer Cyclical,35.599998474121094
UPAC34,Industrials,259.0
RNEW3,Utilities,1.059999942779541
RNEW4,Utilities,1.0099999904632568
AZUL4,Industrials,13.390000343322754
KNIP11,Financial,91.5199966430664
TEND3,Real Estate,12.619999885559082
TSLA34,Consumer Cyclical,33.36000061035156
CRFB3,Consumer Defensive,10.329999923706056
IRBR3,Financial Services,42.16999816894531
GGRC11,Financial,112.48999786376952
GEPA3,Utilities,25.25
SAPR3,Utilities,4.5
CAML3,Consumer Defensive,7.300000190734863
VISC11,Financial,116.9800033569336
SUZB3,Basic Materials,51.88999938964844
SAPR11,Utilities,22.920000076293945
NEOE3,Utilities,18.280000686645508
FMXB34,Consumer Defensive,584.27001953125
HONB34,Industrials,918.0800170898438
ALZR11,Financial,114.6999969482422
DDNB34,Basic Materials,377.0
UBSG34,Financial Services,119.5199966430664
TXRX4,Consumer Cyclical,3.200000047683716
OUJP11,Financial,92.72000122070312
BCIA11,Real Estate,99.36000061035156
BOXP34,Real Estate,29.030000686645508
GPRO34,Technology,12.720000267028809
MSPA3,Basic Materials,46.25
HFOF11,Financial,73.4000015258789
RBRF11,Financial,76.91999816894531
HAPV3,Financial Services,3.9800000190734863
GPIV33,Financial Services,2.690000057220459
THRA11,Financial,138.5
TAEE4,Utilities,11.729999542236328
RBRR11,Financial,88.4800033569336
MGFF11,Financial,65.5
HGRU11,Financial,130.5
ALUP3,Utilities,9.649999618530272
ALUP4,Utilities,9.579999923706056
LOGG3,Real Estate,23.149999618530277
KNHY11,Financial,100.4800033569336
FVPQ11,Financial,112.8499984741211
CARE11,Real Estate,1.4299999475479126
TAEE3,Utilities,11.6899995803833
VSHO11,Financial,79.0
AZEV3,Industrials,1.8899999856948853
AHEB3,Consumer Cyclical,16.0
BALM3,Healthcare,10.229999542236328
BPAC3,Financial Services,14.9399995803833
EALT3,Industrials,7.690000057220459
HAGA3,Industrials,2.859999895095825
LIPR3,Utilities,70.12000274658203
PATI3,Basic Materials,29.0
PEAB3,Financial Services,33.900001525878906
BPAC5,Financial Services,8.5600004196167
BRGE11,Financial Services,10.75
BRGE12,Financial Services,10.850000381469728
BRGE6,Financial Services,10.789999961853027
ENMT4,Utilities,64.95999908447266
LUXM4,Industrials,17.43000030517578
MERC4,Financial Services,7.0
RSUL4,Consumer Cyclical,78.5999984741211
PATC11,Financial,70.41999816894531
BBDC3,Financial Services,13.079999923706056
VILG11,Financial,101.18000030517578
VAMO3,Industrials,8.949999809265137
MELI34,Consumer Cyclical,56.09999847412109
MOAR3,Industrials,398.989990234375
RBVA11,Financial,108.63999938964844
VTLT11,Financial,95.3000030517578
GTWR11,Financial,80.36000061035156
DMAC11,Financial,13.0
HCTR11,Financial,37.83000183105469
HSML11,Financial,92.48999786376952
HABT11,Financial,86.80000305175781
AQLL11,Real Estate,385.0299987792969
FISC11,Financial,158.22000122070312
FPNG11,Financial,86.01000213623047
FTCE11B,Financial,2893.39794921875
HGFF11,Financial,85.79000091552734
HUSC11,Financial,110.0
JPPC11,Real Estate,200.0
KINP11,Financial,9.81999969482422
LATR11B,Financial,9.510000228881836
NVHO11,Financial,10.880000114440918
PRSN11B,Real Estate,1.4800000190734863
RBRP11,Financial,50.70000076293945
RBRY11,Financial,100.8000030517578
RCFA11,Financial,1.7999999523162842
RCRI11B,Financial,1200.0
SAIC11B,Financial,37.0
SHOP11,Financial,68.0
WTSP11B,Financial,36.0
VIVA3,Consumer Cyclical,25.899999618530277
CEAB3,Consumer Cyclical,5.71999979019165
BMGB4,Financial Services,2.380000114440918
